,estado,estado_ab,condado,partido,candidato,votos,fraccion_votos
19528,Texas,TX,Shackelford,Democrat,Hillary Clinton,15,0.5
19530,Texas,TX,Shelby,Democrat,Hillary Clinton,346,0.778
19532,Texas,TX,Sherman,Democrat,Hillary Clinton,19,0.613
19534,Texas,TX,Smith,Democrat,Hillary Clinton,5752,0.736
19536,Texas,TX,Somervell,Democrat,Hillary Clinton,66,0.508
19538,Texas,TX,Starr,Democrat,Hillary Clinton,6918,0.778
19540,Texas,TX,Stephens,Democrat,Hillary Clinton,45,0.556
19542,Texas,TX,Sterling,Democrat,Hillary Clinton,5,0.5
19544,Texas,TX,Stonewall,Democrat,Hillary Clinton,59,0.578
19546,Texas,TX,Sutton,Democrat,Hillary Clinton,27,0.692
19548,Texas,TX,Swisher,Democrat,Hillary Clinton,141,0.605
19550,Texas,TX,Tarrant,Democrat,Hillary Clinton,67590,0.651
19552,Texas,TX,Taylor,Democrat,Hillary Clinton,1789,0.546
19554,Texas,TX,Terrell,Democrat,Hillary Clinton,67,0.435
19556,Texas,TX,Terry,Democrat,Hillary Clinton,141,0.59
19558,Texas,TX,Throckmorton,Democrat,Hillary Clinton,26,0.619
19560,Texas,TX,Titus,Democrat,Hillary Clinton,475,0.701
19562,Texas,TX,Tom Green,Democrat,Hillary Clinton,1650,0.559
19564,Texas,TX,Travis,Democrat,Hillary Clinton,69314,0.482
19566,Texas,TX,Trinity,Democrat,Hillary Clinton,333,0.718
19568,Texas,TX,Tyler,Democrat,Hillary Clinton,453,0.743
19570,Texas,TX,Upshur,Democrat,Hillary Clinton,725,0.717
19572,Texas,TX,Upton,Democrat,Hillary Clinton,91,0.558
19574,Texas,TX,Uvalde,Democrat,Hillary Clinton,1740,0.633
19576,Texas,TX,Val Verde,Democrat,Hillary Clinton,1777,0.657
19578,Texas,TX,Van Zandt,Democrat,Hillary Clinton,722,0.641
19580,Texas,TX,Victoria,Democrat,Hillary Clinton,2205,0.645
19582,Texas,TX,Walker,Democrat,Hillary Clinton,1290,0.613
19584,Texas,TX,Waller,Democrat,Hillary Clinton,1221,0.675
19586,Texas,TX,Ward,Democrat,Hillary Clinton,306,0.622
19588,Texas,TX,Washington,Democrat,Hillary Clinton,781,0.731
19590,Texas,TX,Webb,Democrat,Hillary Clinton,18559,0.719
19592,Texas,TX,Wharton,Democrat,Hillary Clinton,960,0.786
19594,Texas,TX,Wheeler,Democrat,Hillary Clinton,37,0.597
19596,Texas,TX,Wichita,Democrat,Hillary Clinton,1958,0.552
19598,Texas,TX,Wilbarger,Democrat,Hillary Clinton,136,0.615
19600,Texas,TX,Willacy,Democrat,Hillary Clinton,2072,0.701
19602,Texas,TX,Williamson,Democrat,Hillary Clinton,16374,0.527
19604,Texas,TX,Wilson,Democrat,Hillary Clinton,1280,0.714
19606,Texas,TX,Winkler,Democrat,Hillary Clinton,30,0.698
19608,Texas,TX,Wise,Democrat,Hillary Clinton,750,0.562
19610,Texas,TX,Wood,Democrat,Hillary Clinton,660,0.687
19612,Texas,TX,Yoakum,Democrat,Hillary Clinton,9,0.429
19614,Texas,TX,Young,Democrat,Hillary Clinton,198,0.586
19616,Texas,TX,Zapata,Democrat,Hillary Clinton,1969,0.678
19618,Texas,TX,Zavala,Democrat,Hillary Clinton,1557,0.755
20890,Utah,UT,Beaver,Democrat,Hillary Clinton,0,0.0
20892,Utah,UT,Box Elder,Democrat,Hillary Clinton,90,0.242
20894,Utah,UT,Cache,Democrat,Hillary Clinton,630,0.177
20896,Utah,UT,Carbon,Democrat,Hillary Clinton,128,0.335
20898,Utah,UT,Daggett,Democrat,Hillary Clinton,1,0.067
20900,Utah,UT,Davis,Democrat,Hillary Clinton,747,0.173
20902,Utah,UT,Duchesne,Democrat,Hillary Clinton,37,0.294
20904,Utah,UT,Emery,Democrat,Hillary Clinton,26,0.257
20906,Utah,UT,Garfield,Democrat,Hillary Clinton,23,0.232
20908,Utah,UT,Grand,Democrat,Hillary Clinton,161,0.202
20910,Utah,UT,Iron,Democrat,Hillary Clinton,142,0.181
20912,Utah,UT,Juab,Democrat,Hillary Clinton,16,0.225
20914,Utah,UT,Kane,Democrat,Hillary Clinton,50,0.21
20916,Utah,UT,Millard,Democrat,Hillary Clinton,9,0.36
20918,Utah,UT,Morgan,Democrat,Hillary Clinton,39,0.26
20920,Utah,UT,Piute,Democrat,Hillary Clinton,0,0.0
20922,Utah,UT,Rich,Democrat,Hillary Clinton,0,0.0
20924,Utah,UT,Salt Lake,Democrat,Hillary Clinton,9431,0.209
20926,Utah,UT,San Juan,Democrat,Hillary Clinton,44,0.352
20928,Utah,UT,Sanpete,Democrat,Hillary Clinton,44,0.141
20930,Utah,UT,Sevier,Democrat,Hillary Clinton,34,0.286
20932,Utah,UT,Summit,Democrat,Hillary Clinton,751,0.312
20934,Utah,UT,Tooele,Democrat,Hillary Clinton,240,0.195
20936,Utah,UT,Uintah,Democrat,Hillary Clinton,39,0.22
20938,Utah,UT,Utah,Democrat,Hillary Clinton,1011,0.142
20940,Utah,UT,Wasatch,Democrat,Hillary Clinton,170,0.233
20942,Utah,UT,Washington,Democrat,Hillary Clinton,660,0.304
20944,Utah,UT,Wayne,Democrat,Hillary Clinton,30,0.297
20946,Utah,UT,Weber,Democrat,Hillary Clinton,1113,0.169
21035,Vermont,VT,Addison,Democrat,Hillary Clinton,40,0.137
21037,Vermont,VT,Albany,Democrat,Hillary Clinton,16,0.103
21039,Vermont,VT,Alburgh,Democrat,Hillary Clinton,31,0.089
21041,Vermont,VT,Andover,Democrat,Hillary Clinton,14,0.122
21043,Vermont,VT,Arlington,Democrat,Hillary Clinton,84,0.174
21045,Vermont,VT,Athens,Democrat,Hillary Clinton,5,0.081
21047,Vermont,VT,Bakersfield,Democrat,Hillary Clinton,22,0.083
21049,Vermont,VT,Baltimore,Democrat,Hillary Clinton,1,0.023
21051,Vermont,VT,Barnard,Democrat,Hillary Clinton,46,0.177
21053,Vermont,VT,Barnet,Democrat,Hillary Clinton,31,0.091
21055,Vermont,VT,Barre,Democrat,Hillary Clinton,141,0.117
21057,Vermont,VT,Barre Town,Democrat,Hillary Clinton,149,0.121
21059,Vermont,VT,Barton,Democrat,Hillary Clinton,25,0.073
21061,Vermont,VT,Belvidere,Democrat,Hillary Clinton,3,0.061
21063,Vermont,VT,Bennington,Democrat,Hillary Clinton,400,0.158
21065,Vermont,VT,Benson,Democrat,Hillary Clinton,19,0.107
21067,Vermont,VT,Berkshire,Democrat,Hillary Clinton,11,0.057
21069,Vermont,VT,Berlin,Democrat,Hillary Clinton,53,0.103
21071,Vermont,VT,Bethel,Democrat,Hillary Clinton,43,0.103
21073,Vermont,VT,Bloomfield,Democrat,Hillary Clinton,6,0.125
21075,Vermont,VT,Bolton,Democrat,Hillary Clinton,33,0.101
21077,Vermont,VT,Bradford,Democrat,Hillary Clinton,57,0.12
21079,Vermont,VT,Braintree,Democrat,Hillary Clinton,18,0.075
21081,Vermont,VT,Brandon,Democrat,Hillary Clinton,103,0.133
21083,Vermont,VT,Brattleboro,Democrat,Hillary Clinton,422,0.126
21085,Vermont,VT,Bridgewater,Democrat,Hillary Clinton,24,0.127
21087,Vermont,VT,Bridport,Democrat,Hillary Clinton,26,0.12
21089,Vermont,VT,Brighton,Democrat,Hillary Clinton,35,0.157
21091,Vermont,VT,Bristol,Democrat,Hillary Clinton,76,0.085
21093,Vermont,VT,Brookfield,Democrat,Hillary Clinton,36,0.115
21095,Vermont,VT,Brookline,Democrat,Hillary Clinton,15,0.103
21097,Vermont,VT,Brownington,Democrat,Hillary Clinton,7,0.063
21099,Vermont,VT,Brunswick,Democrat,Hillary Clinton,4,0.167
21101,Vermont,VT,Burke,Democrat,Hillary Clinton,37,0.117
21103,Vermont,VT,Burlington,Democrat,Hillary Clinton,1471,0.139
21105,Vermont,VT,Cabot,Democrat,Hillary Clinton,36,0.101
21107,Vermont,VT,Calais,Democrat,Hillary Clinton,46,0.086
21109,Vermont,VT,Cambridge,Democrat,Hillary Clinton,59,0.078
21111,Vermont,VT,Canaan,Democrat,Hillary Clinton,21,0.137
21113,Vermont,VT,Castleton,Democrat,Hillary Clinton,103,0.158
21115,Vermont,VT,Cavendish,Democrat,Hillary Clinton,29,0.103
21117,Vermont,VT,Charleston,Democrat,Hillary Clinton,14,0.105
21119,Vermont,VT,Charlotte,Democrat,Hillary Clinton,268,0.211
21121,Vermont,VT,Chelsea,Democrat,Hillary Clinton,20,0.098
21123,Vermont,VT,Chester,Democrat,Hillary Clinton,78,0.116
21125,Vermont,VT,Chittenden,Democrat,Hillary Clinton,27,0.096
21127,Vermont,VT,Clarendon,Democrat,Hillary Clinton,37,0.105
21129,Vermont,VT,Colchester,Democrat,Hillary Clinton,432,0.138
21131,Vermont,VT,Concord,Democrat,Hillary Clinton,21,0.109
21133,Vermont,VT,Corinth,Democrat,Hillary Clinton,29,0.102
21135,Vermont,VT,Cornwall,Democrat,Hillary Clinton,78,0.211
21137,Vermont,VT,Coventry,Democrat,Hillary Clinton,16,0.081
21139,Vermont,VT,Craftsbury,Democrat,Hillary Clinton,24,0.087
21141,Vermont,VT,Danby,Democrat,Hillary Clinton,38,0.145
21143,Vermont,VT,Danville,Democrat,Hillary Clinton,55,0.127
21145,Vermont,VT,Derby,Democrat,Hillary Clinton,118,0.161
21147,Vermont,VT,Dorset,Democrat,Hillary Clinton,104,0.204
21149,Vermont,VT,Dover,Democrat,Hillary Clinton,34,0.122
21151,Vermont,VT,Dummerston,Democrat,Hillary Clinton,76,0.121
21153,Vermont,VT,Duxbury,Democrat,Hillary Clinton,27,0.072
21155,Vermont,VT,East Haven,Democrat,Hillary Clinton,6,0.083
21157,Vermont,VT,East Montpelier,Democrat,Hillary Clinton,108,0.128
21159,Vermont,VT,Eden,Democrat,Hillary Clinton,13,0.078
21161,Vermont,VT,Elmore,Democrat,Hillary Clinton,33,0.124
21163,Vermont,VT,Enosburgh,Democrat,Hillary Clinton,28,0.086
21165,Vermont,VT,Essex,Democrat,Hillary Clinton,549,0.131
21167,Vermont,VT,Fair Haven,Democrat,Hillary Clinton,42,0.105
21169,Vermont,VT,Fairfax,Democrat,Hillary Clinton,95,0.104
21171,Vermont,VT,Fairfield,Democrat,Hillary Clinton,46,0.122
21173,Vermont,VT,Fairlee,Democrat,Hillary Clinton,20,0.071
21175,Vermont,VT,Fayston,Democrat,Hillary Clinton,42,0.129
21177,Vermont,VT,Ferrisburg,Democrat,Hillary Clinton,90,0.126
21179,Vermont,VT,Fletcher,Democrat,Hillary Clinton,21,0.076
21181,Vermont,VT,Franklin,Democrat,Hillary Clinton,16,0.085
21183,Vermont,VT,Georgia,Democrat,Hillary Clinton,68,0.085
21185,Vermont,VT,Glover,Democrat,Hillary Clinton,22,0.1
21187,Vermont,VT,Goshen,Democrat,Hillary Clinton,14,0.203
21189,Vermont,VT,Grafton,Democrat,Hillary Clinton,26,0.133
21191,Vermont,VT,Granby,Democrat,Hillary Clinton,2,0.133
21193,Vermont,VT,Grand Isle,Democrat,Hillary Clinton,68,0.137
21195,Vermont,VT,Granville,Democrat,Hillary Clinton,5,0.055
21197,Vermont,VT,Greensboro,Democrat,Hillary Clinton,31,0.178
21199,Vermont,VT,Groton,Democrat,Hillary Clinton,18,0.11
21201,Vermont,VT,Guildhall,Democrat,Hillary Clinton,6,0.111
21203,Vermont,VT,Guilford,Democrat,Hillary Clinton,57,0.091
21205,Vermont,VT,Halifax,Democrat,Hillary Clinton,26,0.121
21207,Vermont,VT,Hancock,Democrat,Hillary Clinton,2,0.032
21209,Vermont,VT,Hardwick,Democrat,Hillary Clinton,51,0.089
21211,Vermont,VT,Hartford,Democrat,Hillary Clinton,386,0.169
21213,Vermont,VT,Hartland,Democrat,Hillary Clinton,138,0.147
21215,Vermont,VT,Highgate,Democrat,Hillary Clinton,52,0.126
21217,Vermont,VT,Hinesburg,Democrat,Hillary Clinton,199,0.154
21219,Vermont,VT,Holland,Democrat,Hillary Clinton,8,0.083
21221,Vermont,VT,Hubbardton,Democrat,Hillary Clinton,23,0.167
21223,Vermont,VT,Huntington,Democrat,Hillary Clinton,57,0.083
21225,Vermont,VT,Hyde Park,Democrat,Hillary Clinton,57,0.096
21227,Vermont,VT,Ira,Democrat,Hillary Clinton,8,0.104
21229,Vermont,VT,Irasburg,Democrat,Hillary Clinton,17,0.109
21231,Vermont,VT,Isle La Motte,Democrat,Hillary Clinton,15,0.099
21233,Vermont,VT,Jamaica,Democrat,Hillary Clinton,43,0.195
21235,Vermont,VT,Jay,Democrat,Hillary Clinton,10,0.13
21237,Vermont,VT,Jericho,Democrat,Hillary Clinton,205,0.143
21239,Vermont,VT,Johnson,Democrat,Hillary Clinton,35,0.071
21241,Vermont,VT,Killington,Democrat,Hillary Clinton,55,0.204
21243,Vermont,VT,Kirby,Democrat,Hillary Clinton,14,0.123
21245,Vermont,VT,Landgrove,Democrat,Hillary Clinton,12,0.273
21247,Vermont,VT,Leicester,Democrat,Hillary Clinton,28,0.155
21249,Vermont,VT,Lemington,Democrat,Hillary Clinton,4,0.167
21251,Vermont,VT,Lincoln,Democrat,Hillary Clinton,31,0.066
21253,Vermont,VT,Londonderry,Democrat,Hillary Clinton,54,0.163
21255,Vermont,VT,Lowell,Democrat,Hillary Clinton,10,0.073
21257,Vermont,VT,Ludlow,Democrat,Hillary Clinton,80,0.178
21259,Vermont,VT,Lunenburg,Democrat,Hillary Clinton,22,0.147
21261,Vermont,VT,Lyndon,Democrat,Hillary Clinton,53,0.085
21263,Vermont,VT,Maidstone,Democrat,Hillary Clinton,2,0.074
21265,Vermont,VT,Manchester,Democrat,Hillary Clinton,221,0.235
21267,Vermont,VT,Marlboro,Democrat,Hillary Clinton,42,0.121
21269,Vermont,VT,Marshfield,Democrat,Hillary Clinton,17,0.05
21271,Vermont,VT,Mendon,Democrat,Hillary Clinton,37,0.188
21273,Vermont,VT,Middlebury,Democrat,Hillary Clinton,317,0.177
21275,Vermont,VT,Middlesex,Democrat,Hillary Clinton,68,0.117
21277,Vermont,VT,Middletown Springs,Democrat,Hillary Clinton,29,0.122
21279,Vermont,VT,Milton,Democrat,Hillary Clinton,196,0.115
21281,Vermont,VT,Monkton,Democrat,Hillary Clinton,46,0.081
21283,Vermont,VT,Montgomery,Democrat,Hillary Clinton,23,0.078
21285,Vermont,VT,Montpelier,Democrat,Hillary Clinton,477,0.165
21287,Vermont,VT,Moretown,Democrat,Hillary Clinton,43,0.093
21289,Vermont,VT,Morgan,Democrat,Hillary Clinton,16,0.195
21291,Vermont,VT,Morristown,Democrat,Hillary Clinton,103,0.089
21293,Vermont,VT,Mount Holly,Democrat,Hillary Clinton,54,0.188
21295,Vermont,VT,Mount Tabor,Democrat,Hillary Clinton,2,0.059
21297,Vermont,VT,New Haven,Democrat,Hillary Clinton,46,0.097
21299,Vermont,VT,Newark,Democrat,Hillary Clinton,8,0.085
21301,Vermont,VT,Newbury,Democrat,Hillary Clinton,36,0.087
21303,Vermont,VT,Newfane,Democrat,Hillary Clinton,67,0.13
21305,Vermont,VT,Newport,Democrat,Hillary Clinton,84,0.149
21307,Vermont,VT,Newport Town,Democrat,Hillary Clinton,19,0.107
21309,Vermont,VT,North Hero,Democrat,Hillary Clinton,37,0.146
21311,Vermont,VT,Northfield,Democrat,Hillary Clinton,128,0.148
21313,Vermont,VT,Norton,Democrat,Hillary Clinton,6,0.207
21315,Vermont,VT,Norwich,Democrat,Hillary Clinton,405,0.284
21317,Vermont,VT,Orange,Democrat,Hillary Clinton,8,0.056
21319,Vermont,VT,Orwell,Democrat,Hillary Clinton,32,0.155
21321,Vermont,VT,Panton,Democrat,Hillary Clinton,17,0.127
21323,Vermont,VT,Pawlet,Democrat,Hillary Clinton,31,0.098
21325,Vermont,VT,Peacham,Democrat,Hillary Clinton,24,0.126
21327,Vermont,VT,Peru,Democrat,Hillary Clinton,16,0.162
21329,Vermont,VT,Pittsfield,Democrat,Hillary Clinton,10,0.085
21331,Vermont,VT,Pittsford,Democrat,Hillary Clinton,68,0.151
21333,Vermont,VT,Plainfield,Democrat,Hillary Clinton,28,0.082
21335,Vermont,VT,Plymouth,Democrat,Hillary Clinton,27,0.191
21337,Vermont,VT,Pomfret,Democrat,Hillary Clinton,55,0.19
21339,Vermont,VT,Poultney,Democrat,Hillary Clinton,78,0.148
21341,Vermont,VT,Pownal,Democrat,Hillary Clinton,105,0.182
21343,Vermont,VT,Proctor,Democrat,Hillary Clinton,27,0.075
21345,Vermont,VT,Putney,Democrat,Hillary Clinton,80,0.098
21347,Vermont,VT,Randolph,Democrat,Hillary Clinton,85,0.086
21349,Vermont,VT,Reading,Democrat,Hillary Clinton,28,0.147
21351,Vermont,VT,Readsboro,Democrat,Hillary Clinton,41,0.268
21353,Vermont,VT,Richford,Democrat,Hillary Clinton,31,0.106
21355,Vermont,VT,Richmond,Democrat,Hillary Clinton,146,0.115
21357,Vermont,VT,Ripton,Democrat,Hillary Clinton,26,0.12
21359,Vermont,VT,Rochester,Democrat,Hillary Clinton,28,0.087
21361,Vermont,VT,Rockingham,Democrat,Hillary Clinton,134,0.116
21363,Vermont,VT,Roxbury,Democrat,Hillary Clinton,14,0.075
21365,Vermont,VT,Royalton,Democrat,Hillary Clinton,77,0.133
21367,Vermont,VT,Rupert,Democrat,Hillary Clinton,28,0.177
21369,Vermont,VT,Rutland,Democrat,Hillary Clinton,430,0.156
21371,Vermont,VT,Rutland Town,Democrat,Hillary Clinton,159,0.203
21373,Vermont,VT,Ryegate,Democrat,Hillary Clinton,30,0.129
21375,Vermont,VT,Salisbury,Democrat,Hillary Clinton,34,0.15
21377,Vermont,VT,Sandgate,Democrat,Hillary Clinton,11,0.143
21379,Vermont,VT,Searsburg,Democrat,Hillary Clinton,3,0.167
21381,Vermont,VT,Shaftsbury,Democrat,Hillary Clinton,122,0.169
21383,Vermont,VT,Sharon,Democrat,Hillary Clinton,38,0.103
21385,Vermont,VT,Sheffield,Democrat,Hillary Clinton,5,0.045
21387,Vermont,VT,Shelburne,Democrat,Hillary Clinton,495,0.231
21389,Vermont,VT,Sheldon,Democrat,Hillary Clinton,24,0.1
21391,Vermont,VT,Shoreham,Democrat,Hillary Clinton,32,0.107
21393,Vermont,VT,Shrewsbury,Democrat,Hillary Clinton,34,0.138
21395,Vermont,VT,South Burlington,Democrat,Hillary Clinton,888,0.194
21397,Vermont,VT,South Hero,Democrat,Hillary Clinton,82,0.157
21399,Vermont,VT,Springfield,Democrat,Hillary Clinton,211,0.133
21401,Vermont,VT,St. Albans,Democrat,Hillary Clinton,115,0.109
21403,Vermont,VT,St. Albans Town,Democrat,Hillary Clinton,140,0.135
21405,Vermont,VT,St. George,Democrat,Hillary Clinton,14,0.111
21407,Vermont,VT,St. Johnsbury,Democrat,Hillary Clinton,140,0.121
21409,Vermont,VT,Stamford,Democrat,Hillary Clinton,31,0.207
21411,Vermont,VT,Stannard,Democrat,Hillary Clinton,1,0.021
21413,Vermont,VT,Starksboro,Democrat,Hillary Clinton,30,0.066
21415,Vermont,VT,Stockbridge,Democrat,Hillary Clinton,22,0.143
21417,Vermont,VT,Stowe,Democrat,Hillary Clinton,242,0.217
21419,Vermont,VT,Strafford,Democrat,Hillary Clinton,42,0.115
21421,Vermont,VT,Stratton,Democrat,Hillary Clinton,7,0.179
21423,Vermont,VT,Sudbury,Democrat,Hillary Clinton,16,0.129
21425,Vermont,VT,Sunderland,Democrat,Hillary Clinton,23,0.129
21427,Vermont,VT,Sutton,Democrat,Hillary Clinton,12,0.079
21429,Vermont,VT,Swanton,Democrat,Hillary Clinton,85,0.094
21431,Vermont,VT,Thetford,Democrat,Hillary Clinton,142,0.155
21433,Vermont,VT,Tinmouth,Democrat,Hillary Clinton,20,0.128
21435,Vermont,VT,Topsham,Democrat,Hillary Clinton,6,0.041
21437,Vermont,VT,Townshend,Democrat,Hillary Clinton,39,0.135
21439,Vermont,VT,Troy,Democrat,Hillary Clinton,23,0.11
21441,Vermont,VT,Tunbridge,Democrat,Hillary Clinton,33,0.109
21443,Vermont,VT,Underhill,Democrat,Hillary Clinton,119,0.132
21445,Vermont,VT,Vergennes,Democrat,Hillary Clinton,54,0.087
21447,Vermont,VT,Vernon,Democrat,Hillary Clinton,62,0.136
21449,Vermont,VT,Vershire,Democrat,Hillary Clinton,17,0.096
21451,Vermont,VT,Victory,Democrat,Hillary Clinton,6,0.273
21453,Vermont,VT,Waitsfield,Democrat,Hillary Clinton,69,0.121
21455,Vermont,VT,Walden,Democrat,Hillary Clinton,18,0.079
21457,Vermont,VT,Wallingford,Democrat,Hillary Clinton,51,0.123
21459,Vermont,VT,Waltham,Democrat,Hillary Clinton,18,0.138
21461,Vermont,VT,Wardsboro,Democrat,Hillary Clinton,16,0.107
21463,Vermont,VT,Warren,Democrat,Hillary Clinton,64,0.127
21465,Vermont,VT,Washington,Democrat,Hillary Clinton,33,0.175
21467,Vermont,VT,Waterbury,Democrat,Hillary Clinton,174,0.124
21469,Vermont,VT,Waterford,Democrat,Hillary Clinton,21,0.096
21471,Vermont,VT,Waterville,Democrat,Hillary Clinton,6,0.049
21473,Vermont,VT,Weathersfield,Democrat,Hillary Clinton,78,0.127
21475,Vermont,VT,Wells,Democrat,Hillary Clinton,26,0.139
21477,Vermont,VT,West Fairlee,Democrat,Hillary Clinton,9,0.071
21479,Vermont,VT,West Haven,Democrat,Hillary Clinton,5,0.086
21481,Vermont,VT,West Rutland,Democrat,Hillary Clinton,52,0.154
21483,Vermont,VT,West Windsor,Democrat,Hillary Clinton,53,0.165
21485,Vermont,VT,Westfield,Democrat,Hillary Clinton,8,0.071
21487,Vermont,VT,Westford,Democrat,Hillary Clinton,66,0.111
21489,Vermont,VT,Westminster,Democrat,Hillary Clinton,102,0.106
21491,Vermont,VT,Westmore,Democrat,Hillary Clinton,4,0.057
21493,Vermont,VT,Weston,Democrat,Hillary Clinton,26,0.144
21495,Vermont,VT,Weybridge,Democrat,Hillary Clinton,61,0.21
21497,Vermont,VT,Wheelock,Democrat,Hillary Clinton,9,0.063
21499,Vermont,VT,Whiting,Democrat,Hillary Clinton,8,0.092
21501,Vermont,VT,Whitingham,Democrat,Hillary Clinton,24,0.127
21503,Vermont,VT,Williamstown,Democrat,Hillary Clinton,55,0.112
21505,Vermont,VT,Williston,Democrat,Hillary Clinton,392,0.174
21507,Vermont,VT,Wilmington,Democrat,Hillary Clinton,70,0.159
21509,Vermont,VT,Windham,Democrat,Hillary Clinton,15,0.12
21511,Vermont,VT,Windsor,Democrat,Hillary Clinton,108,0.132
21513,Vermont,VT,Winhall,Democrat,Hillary Clinton,44,0.216
21515,Vermont,VT,Winooski,Democrat,Hillary Clinton,156,0.102
21517,Vermont,VT,Wolcott,Democrat,Hillary Clinton,23,0.07
21519,Vermont,VT,Woodbury,Democrat,Hillary Clinton,11,0.056
21521,Vermont,VT,Woodford,Democrat,Hillary Clinton,10,0.116
21523,Vermont,VT,Woodstock,Democrat,Hillary Clinton,199,0.22
21525,Vermont,VT,Worcester,Democrat,Hillary Clinton,24,0.072
22757,Virginia,VA,Accomack,Democrat,Hillary Clinton,1789,0.72
22759,Virginia,VA,Albemarle,Democrat,Hillary Clinton,8284,0.545
22761,Virginia,VA,Alexandria,Democrat,Hillary Clinton,16281,0.695
22763,Virginia,VA,Alleghany,Democrat,Hillary Clinton,433,0.633
22765,Virginia,VA,Amelia,Democrat,Hillary Clinton,671,0.788
22767,Virginia,VA,Amherst,Democrat,Hillary Clinton,1044,0.652
22769,Virginia,VA,Appomattox,Democrat,Hillary Clinton,448,0.67
22771,Virginia,VA,Arlington,Democrat,Hillary Clinton,25561,0.669
22773,Virginia,VA,Augusta,Democrat,Hillary Clinton,1639,0.48
22775,Virginia,VA,Bath,Democrat,Hillary Clinton,148,0.63
22777,Virginia,VA,Bedford,Democrat,Hillary Clinton,1876,0.565
22779,Virginia,VA,Bland,Democrat,Hillary Clinton,125,0.517
22781,Virginia,VA,Botetourt,Democrat,Hillary Clinton,888,0.557
22783,Virginia,VA,Bristol,Democrat,Hillary Clinton,428,0.563
22785,Virginia,VA,Brunswick,Democrat,Hillary Clinton,1354,0.897
22787,Virginia,VA,Buchanan,Democrat,Hillary Clinton,523,0.704
22789,Virginia,VA,Buckingham,Democrat,Hillary Clinton,806,0.75
22791,Virginia,VA,Buena Vista,Democrat,Hillary Clinton,143,0.584
22793,Virginia,VA,Campbell,Democrat,Hillary Clinton,1296,0.657
22795,Virginia,VA,Caroline,Democrat,Hillary Clinton,1902,0.743
22797,Virginia,VA,Carroll,Democrat,Hillary Clinton,600,0.571
22799,Virginia,VA,Charles City,Democrat,Hillary Clinton,863,0.856
22801,Virginia,VA,Charlotte,Democrat,Hillary Clinton,635,0.791
22803,Virginia,VA,Charlottesville,Democrat,Hillary Clinton,3888,0.464
22805,Virginia,VA,Chesapeake,Democrat,Hillary Clinton,16126,0.741
22807,Virginia,VA,Chesterfield,Democrat,Hillary Clinton,22674,0.661
22809,Virginia,VA,Clarke,Democrat,Hillary Clinton,625,0.514
22811,Virginia,VA,Colonial Heights,Democrat,Hillary Clinton,407,0.558
22813,Virginia,VA,Covington,Democrat,Hillary Clinton,244,0.735
22815,Virginia,VA,Craig,Democrat,Hillary Clinton,113,0.511
22817,Virginia,VA,Culpeper,Democrat,Hillary Clinton,1421,0.547
22819,Virginia,VA,Cumberland,Democrat,Hillary Clinton,639,0.799
22821,Virginia,VA,Danville,Democrat,Hillary Clinton,2676,0.8
22823,Virginia,VA,Dickenson,Democrat,Hillary Clinton,346,0.6
22825,Virginia,VA,Dinwiddie,Democrat,Hillary Clinton,1935,0.833
22827,Virginia,VA,Emporia,Democrat,Hillary Clinton,404,0.882
22829,Virginia,VA,Essex,Democrat,Hillary Clinton,642,0.822
22831,Virginia,VA,Fairfax,Democrat,Hillary Clinton,86898,0.63
22833,Virginia,VA,Fairfax City,Democrat,Hillary Clinton,1840,0.594
22835,Virginia,VA,Falls Church,Democrat,Hillary Clinton,1587,0.612
22837,Virginia,VA,Fauquier,Democrat,Hillary Clinton,2860,0.545
22839,Virginia,VA,Floyd,Democrat,Hillary Clinton,396,0.297
22841,Virginia,VA,Fluvanna,Democrat,Hillary Clinton,1355,0.576
